PtsW,Power Index FPI,Power Index OFF,Power Index DEF_Losing Team,Power Index ST,Ranks SOS,Ranks AVGWP,YdsW,TOW,EPA/play,OVR_SUCCESS_RATE,Dropback EPA,DROPBACK_SR,Rush EPA,RUN_SR,PtsL,Power Index FPI_Losing Team,Power Index OFF_Losing Team,Power Index DEF,Power Index ST_Losing Team,Ranks SOS_Losing Team,Ranks AVGWP_Losing Team,YdsL,TOL,EPA/play_Loss,OVR_SUCCESS_RATE_Loss,Dropback EPA_Loss,DROPBACK_SR_Loss,Rush EPA_Loss,RUN_SR_Loss
12.0,-4.9,-6.6,-1.0,-0.4,20.0,19.0,261.0,0.0,-0.171,0.397,-0.19699999999999998,0.447,-0.131,0.32,7.0,-2.2,-0.9,2.0,-0.3,27.0,21.0,204.0,2.0,-0.33799999999999997,0.377,-0.382,0.368,-0.264,0.391
16.0,-5.0,-4.1,-1.0,0.1,11.0,31.0,178.0,2.0,-0.377,0.276,-0.423,0.276,-0.332,0.276,10.0,-2.2,-0.9,-1.0,-0.3,27.0,21.0,188.0,2.0,-0.41200000000000003,0.322,-0.429,0.333,-0.379,0.3
25.0,-3.0,-0.1,-1.0,-0.3,19.0,27.0,414.0,0.0,0.139,0.478,0.34299999999999997,0.574,-0.299,0.273,23.0,-2.2,-0.9,-2.6,-0.3,27.0,21.0,328.0,1.0,0.138,0.444,0.313,0.486,-0.08,0.393
27.0,3.1,3.5,3.2,0.8,21.0,6.0,344.0,0.0,0.165,0.442,0.16399999999999998,0.529,0.16699999999999998,0.278,20.0,8.1,4.5,-1.2,0.4,12.0,1.0,406.0,2.0,0.111,0.5,0.193,0.5,-0.22699999999999998,0.5
6.0,2.9,4.0,3.2,0.3,6.0,11.0,301.0,1.0,-0.11900000000000001,0.328,-0.004,0.35100000000000003,-0.259,0.3,0.0,8.1,4.5,-1.3,0.4,12.0,1.0,219.0,2.0,-0.39,0.339,-0.47200000000000003,0.317,-0.205,0.389
24.0,4.1,1.6,3.2,0.1,22.0,18.0,310.0,0.0,0.165,0.393,0.316,0.513,-0.10300000000000001,0.182,10.0,8.1,4.5,2.4,0.4,12.0,1.0,425.0,2.0,-0.036000000000000004,0.467,0.073,0.46,-0.254,0.48
21.0,4.2,3.1,1.4,0.4,28.0,9.0,422.0,1.0,0.16399999999999998,0.493,0.18100000000000002,0.513,0.14,0.464,7.0,2.9,1.4,0.7,0.1,31.0,8.0,322.0,1.0,-0.125,0.457,-0.17600000000000002,0.441,0.14800000000000002,0.545
24.0,4.2,3.1,1.4,0.4,28.0,9.0,436.0,1.0,0.127,0.516,0.256,0.5870000000000001,-0.203,0.333,21.0,2.9,1.4,0.7,0.1,31.0,8.0,315.0,0.0,0.055,0.458,0.141,0.48,-0.141,0.409
32.0,2.6,1.3,1.4,0.1,1.0,13.0,519.0,3.0,0.115,0.45,0.36200000000000004,0.509,-0.428,0.32,30.0,2.9,1.4,1.1,0.1,31.0,8.0,371.0,1.0,0.14,0.462,0.242,0.5379999999999999,-0.267,0.154
27.0,6.9,5.8,1.4,0.3,22.0,3.0,389.0,3.0,0.006999999999999999,0.387,0.124,0.488,-0.15,0.25,20.0,2.9,1.4,0.8,0.1,31.0,8.0,325.0,2.0,-0.15,0.431,-0.08800000000000001,0.4320000000000001,-0.248,0.429
20.0,-2.8,-3.9,1.4,0.4,26.0,21.0,283.0,0.0,0.023,0.3670000000000001,0.294,0.375,-0.157,0.361,17.0,2.9,1.4,0.7,0.1,31.0,8.0,437.0,1.0,0.10400000000000001,0.409,0.22399999999999998,0.465,-0.122,0.304
27.0,-1.3,0.3,1.4,-0.5,11.0,19.0,379.0,0.0,0.21600000000000005,0.483,0.47600000000000003,0.647,-0.124,0.269,22.0,2.9,1.4,-1.0,0.1,31.0,8.0,427.0,2.0,0.065,0.476,0.21899999999999997,0.531,-0.474,0.28600000000000003
21.0,4.2,3.1,-1.1,0.4,28.0,9.0,281.0,2.0,0.077,0.458,0.091,0.471,0.057999999999999996,0.44,9.0,-5.8,-4.5,0.7,-0.2,12.0,18.0,334.0,1.0,-0.127,0.486,-0.069,0.5489999999999999,-0.26899999999999996,0.333
31.0,2.8,1.9,-1.1,0.2,4.0,12.0,404.0,0.0,0.11900000000000001,0.471,0.307,0.5,-0.12,0.433,23.0,-5.8,-4.5,0.7,-0.2,12.0,18.0,331.0,3.0,-0.071,0.468,-0.063,0.478,-0.096,0.438
28.0,2.6,1.3,-1.1,0.1,1.0,13.0,436.0,1.0,0.10400000000000001,0.5,0.313,0.61,-0.192,0.345,13.0,-5.8,-4.5,1.1,-0.2,12.0,18.0,235.0,1.0,-0.12300000000000001,0.35600000000000004,-0.193,0.375,0.05,0.308
24.0,2.6,1.3,-1.1,0.1,1.0,13.0,360.0,1.0,0.17800000000000002,0.551,0.245,0.568,0.102,0.531,0.0,-5.8,-4.5,1.1,-0.2,12.0,18.0,89.0,1.0,-0.493,0.28300000000000003,-0.444,0.314,-0.648,0.182
43.0,7.9,9.2,-1.1,0.6,8.0,5.0,447.0,1.0,0.386,0.557,0.691,0.727,0.027999999999999997,0.35700000000000004,19.0,-5.8,-4.5,-1.9,-0.2,12.0,18.0,283.0,2.0,-0.139,0.417,-0.223,0.429,0.055999999999999994,0.389
38.0,2.7,5.0,-1.1,0.6,20.0,15.0,491.0,1.0,0.40700000000000003,0.529,0.501,0.523,0.235,0.542,14.0,-5.8,-4.5,-2.8,-0.2,12.0,18.0,366.0,1.0,-0.055999999999999994,0.406,-0.055999999999999994,0.407,-0.055999999999999994,0.4
25.0,-2.8,-3.9,-1.1,0.4,26.0,21.0,291.0,0.0,0.095,0.446,0.278,0.5329999999999999,-0.11599999999999999,0.34600000000000003,16.0,-5.8,-4.5,0.7,-0.2,12.0,18.0,292.0,2.0,-0.008,0.5479999999999999,-0.054000000000000006,0.5,0.028999999999999998,0.588
40.0,-1.3,0.3,-1.1,-0.5,11.0,19.0,402.0,1.0,0.114,0.397,0.09699999999999999,0.4,0.131,0.394,16.0,-5.8,-4.5,-1.0,-0.2,12.0,18.0,288.0,3.0,-0.392,0.35,-0.405,0.405,-0.363,0.222
23.0,2.9,1.4,-1.1,0.1,31.0,8.0,320.0,3.0,-0.085,0.468,-0.126,0.5,-0.036000000000000004,0.429,21.0,-5.8,-4.5,1.4,-0.2,12.0,18.0,278.0,2.0,-0.168,0.384,-0.258,0.42,0.028999999999999998,0.304
37.0,4.2,3.1,1.4,0.4,28.0,9.0,376.0,0.0,0.214,0.541,0.332,0.519,0.12,0.5589999999999999,5.0,-4.2,-5.3,0.7,-0.3,23.0,28.0,303.0,5.0,-0.479,0.411,-0.807,0.382,0.027000000000000003,0.455
31.0,6.8,5.7,1.4,-0.7,16.0,7.0,349.0,0.0,0.252,0.481,0.605,0.677,-0.22399999999999998,0.217,20.0,-4.2,-5.3,1.7,-0.3,23.0,28.0,293.0,2.0,-0.08800000000000001,0.403,-0.016,0.452,-0.24,0.3
25.0,6.9,5.8,1.4,0.3,22.0,3.0,387.0,0.0,0.068,0.486,0.175,0.56,-0.174,0.318,6.0,-4.2,-5.3,0.8,-0.3,23.0,28.0,333.0,2.0,-0.379,0.333,-0.387,0.35600000000000004,-0.35700000000000004,0.278
24.0,6.9,5.8,1.4,0.3,22.0,3.0,390.0,3.0,-0.18600000000000005,0.397,-0.677,0.333,0.102,0.435,12.0,-4.2,-5.3,0.8,-0.3,23.0,28.0,289.0,3.0,-0.324,0.377,-0.397,0.35600000000000004,-0.121,0.438
21.0,-8.3,-5.3,1.4,0.1,29.0,26.0,175.0,1.0,-0.083,0.392,0.02,0.433,-0.23199999999999998,0.333,17.0,-4.2,-5.3,-3.1,-0.3,23.0,28.0,415.0,3.0,0.066,0.451,0.198,0.511,-0.162,0.34600000000000003
47.0,2.6,-3.3,1.4,1.0,14.0,10.0,369.0,1.0,0.064,0.405,0.193,0.409,-0.09699999999999999,0.4,3.0,-4.2,-5.3,5.0,-0.3,23.0,28.0,153.0,2.0,-0.615,0.16899999999999998,-0.562,0.205,-0.725,0.095
22.0,2.2,4.1,1.4,-0.3,30.0,22.0,423.0,2.0,-0.04,0.5,0.059000000000000004,0.532,-0.201,0.448,0.0,-4.2,-5.3,-1.6,-0.3,23.0,28.0,145.0,3.0,-0.414,0.31,-0.47,0.311,-0.21899999999999997,0.308
27.0,-8.5,-6.1,1.4,0.2,27.0,27.0,248.0,2.0,0.069,0.385,0.23399999999999999,0.462,-0.095,0.308,23.0,-4.2,-5.3,-2.6,-0.3,23.0,28.0,368.0,3.0,0.042,0.408,0.048,0.431,0.03,0.36
41.0,4.9,0.4,1.4,-0.3,32.0,2.0,190.0,1.0,-0.026000000000000002,0.458,0.16699999999999998,0.5,-0.21899999999999997,0.417,9.0,-4.2,-5.3,4.8,-0.3,23.0,28.0,264.0,4.0,-0.331,0.348,-0.361,0.409,-0.247,0.174
20.0,2.9,1.4,1.4,0.1,31.0,8.0,216.0,3.0,-0.28800000000000003,0.333,-0.29600000000000004,0.35100000000000003,-0.276,0.304,13.0,-4.2,-5.3,1.4,-0.3,23.0,28.0,229.0,3.0,-0.28600000000000003,0.274,-0.34299999999999997,0.231,-0.19,0.348
42.0,4.2,3.1,-4.2,0.4,28.0,9.0,461.0,0.0,0.38799999999999996,0.608,0.516,0.636,0.285,0.585,28.0,-7.6,-3.4,0.7,0.1,7.0,31.0,347.0,1.0,0.18600000000000005,0.51,0.41100000000000003,0.552,-0.142,0.45
26.0,6.8,5.7,-4.2,-0.7,16.0,7.0,412.0,0.0,0.264,0.45,0.657,0.633,-0.128,0.267,10.0,-7.6,-3.4,1.7,0.1,7.0,31.0,289.0,2.0,-0.026000000000000002,0.49,-0.027000000000000003,0.513,-0.021,0.417
20.0,6.8,5.7,-4.2,-0.7,16.0,7.0,335.0,1.0,0.095,0.393,0.281,0.448,-0.105,0.333,6.0,-7.6,-3.4,1.7,0.1,7.0,31.0,317.0,1.0,-0.177,0.413,-0.301,0.419,0.08900000000000001,0.4
40.0,8.5,10.6,-4.2,0.6,19.0,1.0,469.0,1.0,0.297,0.5,0.369,0.523,0.165,0.458,33.0,-7.6,-3.4,-2.7,0.1,7.0,31.0,442.0,3.0,0.062,0.486,0.345,0.455,-0.353,0.5329999999999999
35.0,8.5,10.6,-4.2,0.6,19.0,1.0,409.0,1.0,0.27899999999999997,0.453,0.579,0.5,-0.057999999999999996,0.4,3.0,-7.6,-3.4,-2.7,0.1,7.0,31.0,292.0,4.0,-0.35,0.5,-0.47600000000000003,0.486,-0.188,0.517
33.0,7.4,6.0,-4.2,0.0,15.0,4.0,365.0,0.0,0.21100000000000002,0.5,0.318,0.5,0.062,0.5,13.0,-7.6,-3.4,1.4,0.1,7.0,31.0,395.0,3.0,-0.203,0.457,-0.281,0.468,-0.043,0.435
28.0,-8.3,-5.3,-4.2,0.1,29.0,26.0,373.0,0.0,0.215,0.381,0.48200000000000004,0.484,-0.537,0.091,20.0,-7.6,-3.4,-3.1,0.1,7.0,31.0,434.0,2.0,0.084,0.541,0.23399999999999999,0.545,-0.13699999999999998,0.5329999999999999
30.0,-5.1,-1.9,-4.2,-0.3,3.0,29.0,294.0,1.0,0.012,0.325,0.033,0.293,-0.012,0.361,16.0,-7.6,-3.4,-3.0,0.1,7.0,31.0,297.0,2.0,-0.18899999999999997,0.421,-0.10099999999999999,0.439,-0.413,0.375
34.0,2.6,-3.3,-4.2,1.0,14.0,10.0,416.0,2.0,0.126,0.5589999999999999,-0.067,0.393,0.262,0.675,17.0,-7.6,-3.4,5.0,0.1,7.0,31.0,249.0,1.0,-0.131,0.321,-0.14800000000000002,0.333,-0.09,0.294
20.0,-0.6,-3.3,-4.2,-0.7,21.0,30.0,385.0,1.0,0.066,0.424,-0.06,0.385,0.248,0.481,19.0,-7.6,-3.4,3.4,0.1,7.0,31.0,373.0,0.0,0.078,0.531,0.322,0.6859999999999999,-0.21600000000000005,0.345
34.0,-5.8,-3.4,-4.2,0.2,17.0,24.0,405.0,0.0,0.322,0.462,0.845,0.609,-0.092,0.345,3.0,-7.6,-3.4,-2.5,0.1,7.0,31.0,242.0,0.0,-0.168,0.321,-0.172,0.324,-0.161,0.318
27.0,4.2,3.9,-4.2,-0.1,24.0,11.0,369.0,1.0,0.185,0.444,0.524,0.556,-0.068,0.361,3.0,-7.6,-3.4,0.4,0.1,7.0,31.0,185.0,2.0,-0.27899999999999997,0.4,-0.23399999999999999,0.442,-0.39399999999999996,0.294
29.0,4.2,3.1,3.1,0.4,28.0,9.0,366.0,1.0,0.218,0.431,0.41700000000000004,0.5329999999999999,-0.065,0.28600000000000003,26.0,-2.1,-5.2,0.7,0.0,10.0,23.0,415.0,1.0,0.142,0.461,0.396,0.568,-0.207,0.313
40.0,2.8,1.9,3.1,0.2,4.0,12.0,378.0,0.0,0.102,0.411,0.171,0.474,0.027000000000000003,0.343,7.0,-2.1,-5.2,0.7,0.0,10.0,23.0,204.0,2.0,-0.467,0.354,-0.578,0.387,-0.264,0.294
24.0,2.6,1.3,3.1,0.1,1.0,13.0,395.0,2.0,0.172,0.475,0.268,0.541,0.011000000000000001,0.364,18.0,-2.1,-5.2,1.1,0.0,10.0,23.0,335.0,1.0,-0.107,0.397,-0.049,0.404,-0.38,0.364
30.0,8.5,10.6,3.1,0.6,19.0,1.0,424.0,2.0,0.066,0.397,0.233,0.524,-0.204,0.192,14.0,-2.1,-5.2,-2.7,0.0,10.0,23.0,502.0,5.0,-0.154,0.47,-0.237,0.441,0.22,0.6
20.0,5.5,4.8,3.1,0.0,13.0,6.0,323.0,3.0,-0.083,0.435,-0.138,0.412,0.17300000000000001,0.545,16.0,-2.1,-5.2,0.7,0.0,10.0,23.0,243.0,1.0,-0.17600000000000002,0.333,-0.141,0.34600000000000003,-0.198,0.326
16.0,-5.8,-4.5,3.1,-0.2,12.0,18.0,245.0,0.0,-0.038,0.373,0.147,0.447,-0.281,0.276,13.0,-2.1,-5.2,-1.1,0.0,10.0,23.0,192.0,2.0,-0.332,0.28800000000000003,-0.491,0.333,-0.11599999999999999,0.227
9.0,-2.8,-3.9,3.1,0.4,26.0,21.0,233.0,0.0,-0.07,0.403,0.055,0.484,-0.196,0.32299999999999995,6.0,-2.1,-5.2,0.7,0.0,10.0,23.0,232.0,1.0,-0.196,0.362,-0.191,0.341,-0.20800000000000002,0.412
30.0,-2.8,-3.9,3.1,0.4,26.0,21.0,426.0,1.0,0.266,0.474,0.218,0.556,0.309,0.4,9.0,-2.1,-5.2,0.7,0.0,10.0,23.0,255.0,1.0,-0.24100000000000002,0.4,-0.17800000000000002,0.451,-0.41,0.263
24.0,-4.2,-5.3,3.1,-0.3,23.0,28.0,327.0,0.0,0.049,0.382,0.19399999999999998,0.379,-0.113,0.385,21.0,-2.1,-5.2,1.4,0.0,10.0,23.0,333.0,2.0,0.015,0.5,-0.185,0.417,0.22699999999999998,0.588
20.0,2.9,1.4,3.1,0.1,31.0,8.0,272.0,0.0,-0.013999999999999999,0.355,0.017,0.333,-0.043,0.375,7.0,-2.1,-5.2,1.4,0.0,10.0,23.0,259.0,3.0,-0.262,0.426,-0.252,0.472,-0.29600000000000004,0.267
20.0,2.9,1.4,3.1,0.1,31.0,8.0,342.0,1.0,-0.016,0.447,0.001,0.5,-0.04,0.375,3.0,-2.1,-5.2,1.4,0.0,10.0,23.0,119.0,2.0,-0.45899999999999996,0.277,-0.41200000000000003,0.314,-0.595,0.16699999999999998
38.0,4.2,3.1,0.7,0.4,28.0,9.0,397.0,0.0,0.363,0.6609999999999999,0.557,0.706,0.098,0.6,10.0,-2.8,-3.9,0.7,0.4,26.0,21.0,267.0,2.0,-0.209,0.413,-0.136,0.513,-0.327,0.25
33.0,4.2,3.1,0.7,0.4,28.0,9.0,436.0,2.0,0.047,0.461,0.165,0.465,-0.107,0.455,17.0,-2.8,-3.9,0.7,0.4,26.0,21.0,258.0,3.0,-0.375,0.3670000000000001,-0.557,0.394,0.002,0.313
20.0,6.8,5.7,0.7,-0.7,16.0,7.0,344.0,0.0,0.255,0.488,0.486,0.5710000000000001,-0.17600000000000002,0.333,19.0,-2.8,-3.9,1.7,0.4,26.0,21.0,390.0,1.0,0.13,0.536,0.263,0.564,-0.042,0.5
27.0,-8.3,-5.3,0.7,0.1,29.0,26.0,342.0,2.0,0.013999999999999999,0.458,0.17300000000000001,0.484,-0.161,0.429,20.0,-2.8,-3.9,-3.1,0.4,26.0,21.0,336.0,3.0,-0.29600000000000004,0.397,-0.455,0.375,-0.069,0.429
21.0,2.6,-3.3,0.7,1.0,14.0,10.0,361.0,1.0,0.154,0.4,0.244,0.439,0.044000000000000004,0.353,0.0,-2.8,-3.9,5.0,0.4,26.0,21.0,106.0,0.0,-0.41700000000000004,0.227,-0.467,0.267,-0.311,0.14300000000000002
13.0,-4.2,-5.3,0.7,-0.3,23.0,28.0,223.0,1.0,-0.17,0.409,-0.41100000000000003,0.36,-0.023,0.439,12.0,-2.8,-3.9,1.4,0.4,26.0,21.0,221.0,3.0,-0.28,0.389,-0.23199999999999998,0.433,-0.341,0.333
34.0,2.9,1.4,0.7,0.1,31.0,8.0,462.0,0.0,0.22399999999999998,0.476,0.251,0.588,0.192,0.345,17.0,-2.8,-3.9,1.4,0.4,26.0,21.0,365.0,1.0,0.024,0.436,0.214,0.5,-0.337,0.316
27.0,4.2,3.1,-3.1,0.4,28.0,9.0,455.0,3.0,0.091,0.507,0.263,0.619,-0.175,0.333,24.0,-8.3,-5.3,0.7,0.1,29.0,26.0,314.0,1.0,0.055,0.423,0.12300000000000001,0.429,-0.024,0.417
38.0,6.9,5.8,-3.1,0.3,22.0,3.0,449.0,2.0,0.20600000000000002,0.462,0.45399999999999996,0.564,-0.043,0.359,7.0,-8.3,-5.3,0.8,0.1,29.0,26.0,172.0,2.0,-0.3670000000000001,0.265,-0.151,0.32299999999999995,-0.74,0.16699999999999998
41.0,2.7,-2.0,-3.1,-0.4,25.0,17.0,418.0,1.0,0.096,0.493,0.019,0.517,0.155,0.474,17.0,-8.3,-5.3,5.1,0.1,29.0,26.0,193.0,0.0,-0.40700000000000003,0.264,-0.731,0.206,0.171,0.368
17.0,-2.1,-5.2,-3.1,0.0,10.0,23.0,244.0,1.0,-0.095,0.469,-0.106,0.452,-0.085,0.485,7.0,-8.3,-5.3,3.1,0.1,29.0,26.0,183.0,2.0,-0.42100000000000004,0.35600000000000004,-0.293,0.464,-0.632,0.17600000000000002
27.0,-5.1,-1.9,-3.1,-0.3,3.0,29.0,332.0,1.0,0.028999999999999998,0.39,0.172,0.472,-0.195,0.261,17.0,-8.3,-5.3,-3.0,0.1,29.0,26.0,297.0,3.0,-0.245,0.46,-0.413,0.45,0.046,0.478
31.0,2.2,4.1,-3.1,-0.3,30.0,22.0,377.0,1.0,0.271,0.547,0.10400000000000001,0.5589999999999999,0.5720000000000001,0.526,12.0,-8.3,-5.3,-1.6,0.1,29.0,26.0,294.0,2.0,-0.19699999999999998,0.391,-0.298,0.37,0.004,0.435
42.0,-4.2,-5.3,-3.1,-0.3,23.0,28.0,381.0,1.0,0.226,0.466,0.382,0.515,0.02,0.4,17.0,-8.3,-5.3,1.4,0.1,29.0,26.0,225.0,4.0,-0.3720000000000001,0.4,-0.39799999999999996,0.4320000000000001,-0.331,0.348
32.0,-3.0,0.0,-3.1,0.2,18.0,16.0,457.0,0.0,0.38799999999999996,0.508,0.638,0.643,0.175,0.394,21.0,-8.3,-5.3,-3.3,0.1,29.0,26.0,322.0,0.0,0.18100000000000002,0.429,0.265,0.474,0.006,0.333
42.0,2.9,1.4,-3.1,0.1,31.0,8.0,427.0,0.0,0.331,0.431,0.7759999999999999,0.52,-0.006,0.364,23.0,-8.3,-5.3,1.4,0.1,29.0,26.0,370.0,1.0,-0.076,0.379,-0.128,0.341,0.009000000000000001,0.44
23.0,4.2,3.1,0.7,0.4,28.0,9.0,370.0,1.0,0.08800000000000001,0.471,0.285,0.5,-0.109,0.441,0.0,2.8,1.9,0.7,0.2,4.0,12.0,292.0,1.0,-0.19,0.456,-0.301,0.422,0.027000000000000003,0.522
30.0,7.4,6.0,0.7,0.0,15.0,4.0,459.0,0.0,0.257,0.541,0.168,0.517,0.315,0.556,22.0,2.8,1.9,1.4,0.2,4.0,12.0,308.0,0.0,0.163,0.421,0.302,0.472,-0.077,0.333
16.0,-1.6,-1.5,0.7,0.2,9.0,14.0,293.0,1.0,-0.053,0.4920000000000001,-0.11599999999999999,0.471,0.02,0.517,8.0,2.8,1.9,-0.3,0.2,4.0,12.0,232.0,1.0,-0.159,0.355,-0.18100000000000002,0.386,-0.10400000000000001,0.278
20.0,-5.8,-4.5,0.7,-0.2,12.0,18.0,305.0,0.0,-0.08800000000000001,0.35,0.146,0.3670000000000001,-0.322,0.333,17.0,2.8,1.9,-1.1,0.2,4.0,12.0,323.0,2.0,-0.10800000000000001,0.409,-0.011000000000000001,0.408,-0.387,0.412
28.0,-2.8,-3.9,0.7,0.4,26.0,21.0,340.0,2.0,0.138,0.485,0.401,0.556,-0.158,0.406,14.0,2.8,1.9,0.7,0.2,4.0,12.0,297.0,2.0,-0.142,0.424,-0.155,0.429,-0.109,0.412
24.0,4.2,3.9,0.7,-0.1,24.0,11.0,295.0,0.0,0.037000000000000005,0.338,0.354,0.448,-0.19899999999999998,0.256,13.0,2.8,1.9,0.4,0.2,4.0,12.0,303.0,3.0,-0.242,0.35600000000000004,-0.32,0.3,-0.078,0.474
19.0,2.9,1.4,0.7,0.1,31.0,8.0,462.0,2.0,-0.049,0.488,0.145,0.6,-0.475,0.24,16.0,2.8,1.9,1.4,0.2,4.0,12.0,292.0,2.0,-0.151,0.393,-0.114,0.441,-0.198,0.333
28.0,4.2,3.1,-1.0,0.4,28.0,9.0,402.0,1.0,0.23399999999999999,0.5539999999999999,0.318,0.588,-0.07200000000000001,0.429,27.0,-1.3,0.3,0.7,-0.5,11.0,19.0,392.0,1.0,0.258,0.476,0.544,0.5710000000000001,-0.098,0.35700000000000004
20.0,2.8,1.9,-1.0,0.2,4.0,12.0,298.0,0.0,0.07400000000000001,0.412,-0.079,0.333,0.24600000000000002,0.5,13.0,-1.3,0.3,0.7,-0.5,11.0,19.0,255.0,1.0,-0.122,0.397,-0.152,0.373,-0.03,0.471
36.0,2.8,1.9,-1.0,0.2,4.0,12.0,419.0,1.0,0.237,0.425,0.4,0.481,-0.228,0.263,35.0,-1.3,0.3,0.7,-0.5,11.0,19.0,441.0,2.0,0.12,0.449,0.07400000000000001,0.452,0.191,0.444
34.0,2.6,1.3,-1.0,0.1,1.0,13.0,379.0,0.0,0.228,0.451,0.498,0.5479999999999999,-0.163,0.31,13.0,-1.3,0.3,1.1,-0.5,11.0,19.0,401.0,1.0,-0.16399999999999998,0.32299999999999995,-0.32899999999999996,0.298,0.267,0.389
25.0,2.6,1.3,-1.0,0.1,1.0,13.0,341.0,0.0,0.096,0.5,0.24100000000000002,0.529,-0.08,0.464,22.0,-1.3,0.3,1.1,-0.5,11.0,19.0,402.0,1.0,0.163,0.433,0.23399999999999999,0.487,0.032,0.333
33.0,7.9,9.2,-1.0,0.6,8.0,5.0,389.0,0.0,0.244,0.441,0.24,0.41,0.249,0.483,18.0,-1.3,0.3,-1.9,-0.5,11.0,19.0,299.0,2.0,-0.067,0.467,-0.057999999999999996,0.522,-0.096,0.28600000000000003
20.0,-2.1,-5.2,-1.0,0.0,10.0,23.0,305.0,1.0,-0.062,0.393,-0.156,0.389,0.073,0.4,15.0,-1.3,0.3,3.1,-0.5,11.0,19.0,324.0,2.0,-0.203,0.314,-0.237,0.319,-0.133,0.304
33.0,-1.6,-1.5,-1.0,0.2,9.0,14.0,350.0,2.0,-0.034,0.426,0.142,0.462,-0.271,0.379,31.0,-1.3,0.3,-0.3,-0.5,11.0,19.0,432.0,3.0,0.054000000000000006,0.4,0.19,0.462,-0.27699999999999997,0.25
20.0,-5.8,-4.5,-1.0,-0.2,12.0,18.0,360.0,1.0,0.013999999999999999,0.388,0.14300000000000002,0.371,-0.126,0.406,13.0,-1.3,0.3,-1.1,-0.5,11.0,19.0,303.0,2.0,-0.122,0.333,-0.086,0.345,-0.267,0.28600000000000003
23.0,2.7,5.0,-1.0,0.6,20.0,15.0,423.0,1.0,0.188,0.453,0.332,0.556,-0.153,0.211,20.0,-1.3,0.3,-2.8,-0.5,11.0,19.0,433.0,0.0,0.141,0.419,0.299,0.465,-0.217,0.316
17.0,-2.8,-3.9,-1.0,0.4,26.0,21.0,301.0,0.0,0.076,0.47,-0.07,0.304,0.155,0.5579999999999999,0.0,-1.3,0.3,0.7,-0.5,11.0,19.0,260.0,2.0,-0.242,0.28800000000000003,-0.222,0.306,-0.302,0.235
24.0,2.8,1.9,0.4,0.2,4.0,12.0,380.0,1.0,0.034,0.431,0.044000000000000004,0.514,0.024,0.343,22.0,4.2,3.9,0.7,-0.1,24.0,11.0,299.0,0.0,-0.067,0.34,0.032,0.4,-0.196,0.261
25.0,6.8,5.7,0.4,-0.7,16.0,7.0,375.0,0.0,0.22,0.42,0.268,0.464,0.159,0.364,17.0,4.2,3.9,1.7,-0.1,24.0,11.0,356.0,1.0,-0.094,0.487,-0.13699999999999998,0.49,-0.023,0.483
33.0,7.4,6.0,0.4,0.0,15.0,4.0,468.0,2.0,0.268,0.547,0.40700000000000003,0.632,0.066,0.423,31.0,4.2,3.9,1.4,-0.1,24.0,11.0,373.0,0.0,0.237,0.458,0.42100000000000004,0.48,0.10099999999999999,0.441
36.0,7.4,6.0,0.4,0.0,15.0,4.0,456.0,0.0,0.354,0.597,0.285,0.5,0.498,0.8,31.0,4.2,3.9,1.4,-0.1,24.0,11.0,414.0,1.0,0.23399999999999999,0.5670000000000001,0.223,0.579,0.249,0.552
27.0,-0.6,-3.3,0.4,-0.7,21.0,30.0,470.0,3.0,-0.098,0.473,-0.077,0.524,-0.126,0.406,24.0,4.2,3.9,3.4,-0.1,24.0,11.0,306.0,3.0,-0.102,0.368,0.077,0.452,-0.602,0.133
26.0,-5.8,-3.4,0.4,0.2,17.0,24.0,351.0,1.0,0.047,0.417,0.33,0.556,-0.379,0.208,23.0,4.2,3.9,-2.5,-0.1,24.0,11.0,385.0,0.0,0.08800000000000001,0.4,0.196,0.421,-0.023,0.378
24.0,4.9,0.4,0.4,-0.3,32.0,2.0,271.0,2.0,-0.073,0.477,-0.018000000000000002,0.488,-0.168,0.458,17.0,4.2,3.9,4.8,-0.1,24.0,11.0,276.0,2.0,-0.19699999999999998,0.444,-0.231,0.477,-0.11599999999999999,0.368
26.0,2.8,1.9,-3.3,0.2,4.0,12.0,414.0,0.0,0.20800000000000002,0.574,0.25,0.5710000000000001,0.16399999999999998,0.5760000000000001,24.0,-3.0,0.0,0.7,0.2,18.0,16.0,382.0,0.0,0.273,0.426,0.48,0.471,-0.078,0.35
30.0,7.4,6.0,-3.3,0.0,15.0,4.0,344.0,2.0,0.027000000000000003,0.439,-0.09,0.462,0.195,0.407,16.0,-3.0,0.0,1.4,0.2,18.0,16.0,310.0,2.0,-0.151,0.408,-0.11900000000000001,0.442,-0.19899999999999998,0.35700000000000004
24.0,2.7,-2.0,-3.3,-0.4,25.0,17.0,283.0,2.0,-0.059000000000000004,0.469,0.154,0.5770000000000001,-0.301,0.348,9.0,-3.0,0.0,5.1,0.2,18.0,16.0,209.0,1.0,-0.205,0.386,-0.289,0.3670000000000001,-0.009000000000000001,0.429
27.0,2.7,-2.0,-3.3,-0.4,25.0,17.0,340.0,0.0,-0.022000000000000002,0.361,0.292,0.452,-0.34700000000000003,0.267,9.0,-3.0,0.0,5.1,0.2,18.0,16.0,223.0,0.0,-0.331,0.34700000000000003,-0.281,0.365,-0.445,0.304
